bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,Par_Group,Name_Ctrl,Type_Ctrl,Value_Ctrl,Gen_Model,Gen_Par,AVR_Model,AVR_Par,GOV_Model,GOV_Par,PSS_Model,PSS_Par,Rate_MVA,Rate_MW,Xdp,Xdpp,X2,Tj,P_rate
5980,5981,1,1,2,1.1113,-28.819000000000003,0.066,0.0382,0.0,0.0,0,0,0.15,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
5984,5985,1,1,2,1.1073,-28.616999999999997,0.1538,0.0397,0.267,0.17,0,0,0.34,-0.2,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,53.400000000000006
5985,5986,1,1,2,1.1072,-28.625,0.005,0.0015,0.267,0.17,0,0,0.68,-0.4,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,53.400000000000006
5996,5997,1,1,2,1.1089,-28.926,0.4087,0.1186,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6003,6004,1,1,2,1.0958,-31.546,0.1467,0.0452,0.08,0.044000000000000004,0,0,0.044000000000000004,0.01,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.0
6006,6007,1,1,2,1.0951,-32.818000000000005,0.003,0.001,0.52,0.08,0,0,0.44,0.055,0,0.0,0,0,,0,0,10,1,0,0,0,0,0,0,102.0,102.0,0.2,0.1,0.1,10.0,104.0
6007,6008,1,1,2,1.0951,-32.838,0.003,0.001,0.51,0.08,0,0,0.22,0.08,0,0.0,0,0,,0,0,10,1,0,0,0,0,0,0,102.0,102.0,0.2,0.1,0.1,10.0,102.0
6017,6018,1,1,2,1.0714,-34.364000000000004,0.0001,0.0001,0.18,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,20,12,34,7,2,2,7,42.36,36.0,0.1,0.05,0.05,10.9,36.0
6018,6019,1,1,2,1.0453,-9.5421,3.5535,0.0,0.0,-0.1602,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6019,6020,1,1,2,1.0887,-6.3114,2.4629,0.0,0.0,0.2811,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6020,6021,1,1,2,1.0322,-8.9525,6.0375,0.0,0.0,0.1562,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6021,6023,1,1,2,1.05,-7.5271,0.0,0.0,0.0,0.2977,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6022,6024,1,1,2,1.11,-32.391999999999996,0.0,0.0,0.0,0.7475,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6023,6025,1,1,2,1.0302,-16.399,5.8951,0.0,0.0,-1.3332,0,0,99.99,-99.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6034,6036,1,1,2,1.0,-23.316,0.1223,0.09,4.0,1.2,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,800.0
6040,6042,1,1,2,1.0,-0.24404,0.5488,1.0,7.2,1.6053,0,0,4.4,-0.4,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1440.0
6041,6043,1,1,2,1.0,0.6683,0.77,1.5,10.8,2.1282,0,0,6.6,-0.6,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,2160.0
6042,6044,1,1,2,1.0,0.0,1.53,3.5,26.52,10.0,0,0,15.4,-1.4,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,5304.0
6053,6055,1,1,2,1.0,-17.176,0.2598,0.6,0.7,2.4,0,0,2.4,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6054,6056,1,1,2,1.0,-17.177,0.2598,0.6,0.7,1.2995,0,0,2.4,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6055,6057,1,1,2,1.0,-12.272,0.2098,0.5,10.0,0.0,0,0,3.5,0.0,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,2000.0
6065,6067,1,1,2,1.0,-9.5377,0.1199,0.3,2.0,0.0,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
6066,6068,1,1,2,1.0,-9.5515,0.1199,0.3,0.7,0.0,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6067,6069,1,1,2,1.0,-8.0241,0.2398,0.6,4.1,0.0,0,0,2.4,0.0,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,819.9999999999999
6068,6070,1,1,2,1.0,-8.0383,0.2398,0.6,4.1,0.0,0,0,2.4,0.0,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,819.9999999999999
6069,6071,1,1,2,1.0,-18.408,1.5984,0.75,0.42200000000000004,0.21,0,0,0.21,0.0,0,0.0,0,0,,0,0,3,36,12,41,1,1,2,11,92.2,84.0,0.2,0.1,0.1,5.8,84.4
6087,6089,1,1,2,1.0,2.3313,0.3737,0.5269,6.5,1.0363,0,0,3.02,0.0,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1300.0
6088,6090,1,1,2,1.0,2.1504,0.3537,0.5532,4.5,0.7887,0,0,3.11,0.02,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,900.0
6091,6093,1,1,2,1.0,-7.6826,0.604,0.9209999999999999,7.5,4.1373,0,0,4.49,0.0,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1500.0
6107,6109,1,1,2,1.0,0.17715,0.1599,0.2297,2.25,-0.89,0,0,1.9,-0.89,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
6108,6110,1,1,2,1.0,0.17607,0.1579,0.2227,2.25,1.6723,0,0,1.9,-0.89,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
6109,6111,1,1,2,1.0,-1.4492,0.0999,0.1701,1.2,1.1962,0,0,1.25,-0.5,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
6110,6112,1,1,2,1.0,-1.446,0.0999,0.1666,1.2,-0.060187,0,0,1.25,-0.5,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
6117,6119,1,1,2,1.0,0.968,0.0999,0.1639,1.2,0.50508,0,0,0.9,0.05,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
6119,6121,1,1,2,1.0,0.74821,0.0689,0.0815,1.1,0.27,0,0,0.68,0.27,0,0.0,0,0,,0,0,3,172,12,295,8,115,4,125,258.82,220.0,0.1,0.05,0.05,14.0014,220.00000000000003
6121,6123,1,1,2,1.0,-4.8539,0.0869,0.0526,0.8759999999999999,0.41853,0,0,0.68,0.27,0,0.0,0,0,,0,0,3,107,12,183,8,78,4,80,205.9,175.0,0.2,0.1,0.1,6.22,175.2
6127,6129,1,1,2,1.0,-1.4493,0.1809,0.2376,1.6,0.6876,0,0,1.77,-0.82,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,320.0
6128,6130,1,1,2,1.0,-1.4414,0.3368,0.4611,2.25,0.9731,0,0,3.79,-1.77,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
6129,6131,1,1,2,1.0,-5.537000000000001,0.3378,0.6295,4.3,-1.65,0,0,3.53,-1.65,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,860.0
6133,6135,1,1,2,1.0,4.734,0.01,0.2236,2.5,0.17623,0,0,0.65,0.0,0,0.0,0,0,,0,0,3,156,12,260,7,80,4,109,722.2,500.0,0.2,0.1,0.1,10.4,500.0
6134,6136,1,1,2,1.0,4.7358,0.01,0.2218,2.5,0.17785,0,0,0.65,0.0,0,0.0,0,0,,0,0,3,156,12,260,7,80,4,109,722.2,500.0,0.2,0.1,0.1,10.4,500.0
6135,6137,1,1,2,1.0,-15.485,0.2649,0.18,3.6,1.2645,0,0,2.7,0.0,0,0.0,0,0,,0,0,3,1252,0,0,0,0,0,0,660.0,660.0,0.2,0.1,0.1,10.083,720.0
6147,6149,1,1,2,1.0,-21.323,0.055,0.07,0.2,0.4,0,0,0.4,0.0,0,0.0,0,0,,0,0,3,111,12,246,8,99,4,86,47.06,40.0,0.2,0.1,0.1,7.5,40.0
6148,6150,1,1,2,1.0,-21.316,0.0879,0.17,1.25,0.9,0,0,0.9,0.0,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,250.0
6149,6151,1,1,2,1.0,-41.165,0.35700000000000004,0.183,0.7,3.6,0,0,3.6,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6151,6153,1,1,2,1.0,-32.448,0.2571,0.153,6.9,0.0,0,0,3.6,0.0,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1380.0
6155,6157,1,1,2,1.0,-26.11,0.6867,0.7,6.4538,0.5263,0,0,3.6,0.0,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1290.76
6156,6158,1,1,2,1.0,-26.128,0.33,0.45,0.7,2.867,0,0,4.8,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6163,6165,1,1,2,1.0,-21.638,0.332,0.226,4.0867,1.4732,0,0,3.6,0.0,0,0.0,0,0,,0,0,3,40,12,62,8,25,4,29,888.9,800.0,0.2,0.1,0.1,7.704,817.3400000000001
6164,6166,1,1,2,1.0,-21.648000000000003,0.2923,0.196,2.0,1.2,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
6200,6202,1,1,2,1.0,-28.669,0.0,0.4,6.0,-1.2,0,0,2.2,-1.2,0,0.0,0,0,,0,0,3,220,11,378,4,35,0,0,1166.0,1050.0,0.2,0.1,0.1,7.922,1200.0
6201,6203,1,1,2,1.0,-28.666,0.0,0.4,2.0,2.0101,0,0,2.2,-1.2,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
6204,6206,1,1,2,1.0,-8.4505,3.3985,0.496,0.0,0.16854,0,0,999.99,-999.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6205,6207,1,1,2,1.0,-10.405,0.0,0.0,1.75,0.26150999999999996,0,0,999.99,-999.99,0,0.0,0,0,,0,0,3,155,12,258,4,15,4,108,388.2,350.0,0.2,0.1,0.1,12.55,350.0
6206,6208,1,1,2,1.0,-25.339000000000002,0.0,0.0,3.0759,0.48539,0,0,999.99,-999.99,0,0.0,0,0,,0,0,3,4,12,6,8,4,4,3,667.0,600.0,0.2,0.1,0.1,9.331,615.18
6208,6210,1,1,2,1.0,-4.7086,3.1734,0.503,0.0,0.6957899999999999,0,0,999.99,-999.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6209,6211,1,1,2,1.0,-9.2545,3.6243,0.36700000000000005,0.0,0.12233,0,0,999.99,-999.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6210,6212,1,1,2,1.0,-41.31100000000001,0.3333,0.01,0.0,0.32097,0,0,999.99,-999.99,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
6216,6218,1,1,2,1.0,-24.785,0.3056,0.12,0.95,0.28349,0,0,0.5,0.0,0,0.0,0,0,,0,0,3,146,12,242,8,95,2,41,217.14,190.0,0.2,0.1,0.1,7.17,190.0
6220,6222,1,1,2,1.0,-39.6,0.0692,0.015,0.009000000000000001,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,2.5,1.6,0.2,0.1,0.1,1.02,1.8000000000000003
6222,6224,1,1,2,1.0,-31.416,0.1232,0.017,0.008,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,2.5,1.6,0.2,0.1,0.1,1.02,1.6
6229,6231,1,1,2,1.0,-13.039000000000001,0.0692,0.02,0.15,0.062032000000000004,0,0,0.1,0.0,0,0.0,0,0,,0,0,3,144,12,236,8,89,4,101,42.5,30.0,0.2,0.1,0.1,6.6,30.0
6237,6239,1,1,2,1.0,-32.501,-0.0204,-0.01,0.11,0.08,0,0,0.08,0.0,0,0.0,0,0,,0,0,3,130,12,1701,7,69,4,1124,25.0,22.0,0.2,0.1,0.1,5.59864,22.0
6288,6290,1,1,2,1.0,-34.607,0.1222,0.01,0.025,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.0
6293,6295,1,1,2,1.0,-26.149,0.1528,0.04,0.06,0.05,0,0,0.05,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
6301,6303,1,1,2,1.0,-14.555,0.5214,0.204,0.7,0.40269,0,0,0.42,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6302,6304,1,1,2,1.0,-15.423,0.2495,0.09699999999999999,0.6,0.12542999999999999,0,0,0.4,0.0,0,0.0,0,0,,0,0,3,30,12,44,8,8,4,23,155.5,120.0,0.2,0.1,0.1,8.2,120.0
6303,6305,1,1,2,1.0,-12.577,0.2495,0.09699999999999999,0.6,0.17878,0,0,0.4,0.0,0,0.0,0,0,,0,0,3,30,12,44,8,8,4,23,155.5,120.0,0.2,0.1,0.1,8.2,120.0
6305,6307,1,1,2,1.0,-13.854000000000001,0.3066,0.11900000000000001,1.2,0.3408,0,0,0.9,0.0,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
6306,6308,1,1,2,1.0,-11.677,0.1314,0.051,0.4,0.16984000000000002,0,0,0.4,0.0,0,0.0,0,0,,0,0,3,150,12,249,7,4,2,43,94.12,80.0,0.1,0.05,0.05,10.88,80.0
6313,6315,1,1,2,1.0,-14.287,0.2128,0.061,0.025,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.0
6318,6320,1,1,2,1.0,-28.019000000000002,0.1528,0.03,0.02,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,4.0
6338,6340,1,1,2,1.0,-28.570999999999998,0.0773,0.015,0.015,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,6,142,12,234,2,6,4,100,3.75,3.0,0.2,0.1,0.1,5.33333,3.0
6352,6354,1,1,2,1.0,-27.445,0.4583,0.23,0.44,0.19282,0,0,0.21,0.0,0,0.0,0,0,,0,0,3,134,12,220,7,27,4,96,94.4,85.0,0.2,0.1,0.1,6.37479,88.0
6353,6355,1,1,2,1.0,-31.476,0.4583,0.23,0.44,0.21,0,0,0.21,0.0,0,0.0,0,0,,0,0,3,134,12,220,7,27,4,96,94.4,85.0,0.2,0.1,0.1,6.37479,88.0
6354,6356,1,1,2,1.0,-25.805,0.4836,0.22,0.44,0.0,0,0,0.21,0.0,0,0.0,0,0,,0,0,3,134,12,220,7,27,4,96,94.4,85.0,0.2,0.1,0.1,6.37479,88.0
6355,6357,1,1,2,1.0,-29.166999999999998,0.4836,0.22,0.43,0.21,0,0,0.21,0.0,0,0.0,0,0,,0,0,3,134,12,220,7,27,4,96,94.4,85.0,0.2,0.1,0.1,6.37479,86.0
6358,6360,1,1,2,1.0,-32.716,0.1681,0.006999999999999999,0.015,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,6,142,12,234,2,6,4,100,3.75,3.0,0.2,0.1,0.1,5.33333,3.0
6370,6372,1,1,2,1.0,-23.648000000000003,0.1834,0.13,2.0,0.25128,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
6371,6373,1,1,2,1.0,-27.158,0.0814,0.045,0.1,0.09775700000000001,0,0,0.15,0.0,0,0.0,0,0,,0,0,3,182,12,319,7,4,2,59,25.0,20.0,0.2,0.1,0.1,6.0,20.0
6383,6385,1,1,2,1.0,-31.146,0.0357,0.012,0.015,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,6,142,12,234,2,6,4,100,3.75,3.0,0.2,0.1,0.1,5.33333,3.0
6389,6391,1,1,2,1.0,-27.744,0.3361,0.067,0.051,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,117,12,196,7,16,4,89,12.5,10.0,0.1,0.05,0.05,18.25984,10.2
6406,6408,1,1,2,1.0,-31.226,0.0814,0.03,0.08,0.05,0,0,0.05,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.0
6407,6409,1,1,2,1.0,-31.084,0.22399999999999998,0.04,0.08,0.05,0,0,0.05,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.0
6409,6411,1,1,2,1.0,-32.121,0.2189,0.065,0.06,0.04,0,0,0.04,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
6414,6416,1,1,2,1.0,-8.468,0.1202,0.035,0.045,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.0
6419,6421,1,1,2,1.0,-30.004,0.2342,0.045,0.1,0.051553999999999996,0,0,0.08,0.0,0,0.0,0,0,,0,0,3,182,12,319,7,4,2,59,25.0,20.0,0.2,0.1,0.1,6.0,20.0
6428,6430,1,1,2,1.0,-9.5959,0.1202,0.031,0.03,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,141,0,0,0,0,0,0,7.5,6.0,0.2,0.1,0.1,5.33333,6.0
6450,6452,1,1,2,1.0,-31.638,0.1681,0.04,0.032,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,48,12,90,8,13,2,18,6.67,6.2,0.2,0.1,0.1,8.1,6.4
6468,6470,1,1,2,1.0,-9.8588,0.161,0.040999999999999995,0.01,0.0,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,125,12,208,7,21,0,0,3.126,2.0,0.1,0.05,0.05,3.16,2.0
6475,6477,1,1,2,1.0,-28.217,0.0916,0.04,0.045,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.0
6506,6508,1,1,2,1.0,-7.7953,0.3107,0.026000000000000002,0.01,0.0,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,125,12,208,7,21,0,0,3.126,2.0,0.1,0.05,0.05,3.16,2.0
6516,6518,1,1,2,1.0,-30.139,0.1018,0.009000000000000001,0.02,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,4.0
6517,6519,1,1,2,1.0,-26.088,0.4481,0.21,2.34,1.0856,0,0,1.3,0.0,0,0.0,0,0,,0,0,3,214,12,365,4,27,4,166,100.0,467.0,0.2,0.1,0.1,28.02658,468.0
6518,6520,1,1,2,1.0,-29.298000000000002,0.387,0.22,2.34,1.3,0,0,1.3,0.0,0,0.0,0,0,,0,0,3,214,12,365,4,27,4,166,100.0,467.0,0.2,0.1,0.1,28.02658,468.0
6538,6540,1,1,2,1.0,-30.574,0.3256,0.15,1.15,0.9,0,0,0.9,0.0,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,227.5,227.5,0.1,0.05,0.05,20.0,229.99999999999997
6539,6541,1,1,2,1.0,-31.142,0.3669,0.17,1.15,0.9,0,0,0.9,0.0,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,227.5,227.5,0.1,0.05,0.05,20.0,229.99999999999997
6549,6551,1,1,2,1.0,-14.67,0.221,0.040999999999999995,0.06,0.04,0,0,0.04,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
6560,6562,1,1,2,1.0,-32.6,0.2102,0.068,0.06,0.06,0,0,0.06,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
6561,6563,1,1,2,1.0,-34.606,0.1304,0.019,0.035,0.03,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,124,12,1702,7,71,4,1125,8.75,7.0,0.2,0.1,0.1,9.12992,7.000000000000001
6580,6582,1,1,2,1.0,-22.875999999999998,0.2588,0.07200000000000001,0.027000000000000003,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,136,12,227,7,33,4,97,6.74,5.4,0.1,0.05,0.05,8.29222,5.4
6604,6606,1,1,2,1.0,-22.206999999999997,0.0899,0.018000000000000002,0.016,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,3.2
6608,6610,1,1,2,1.0,-24.022,0.1169,0.033,0.027000000000000003,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,136,12,227,7,33,4,97,6.74,5.4,0.1,0.05,0.05,8.29222,5.4
6609,6611,1,1,2,1.0,-23.936999999999998,0.1839,0.040999999999999995,0.04,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.0
6631,6633,1,1,2,1.0,-16.090999999999998,0.040999999999999995,0.006999999999999999,0.008,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,2.5,1.6,0.2,0.1,0.1,1.02,1.6
6636,6638,1,1,2,1.0,-18.288,0.1299,0.3,1.5296,0.70292,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,305.92
6637,6639,1,1,2,1.0,-18.285999999999998,0.1299,0.3,2.0,0.9495,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
6639,6641,1,1,2,1.0,-16.424,0.3507,0.066,0.013999999999999999,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,135,12,226,7,33,4,97,3.37,2.7,0.2,0.1,0.1,4.14611,2.8
6647,6649,1,1,2,1.0,-24.590999999999998,0.2618,0.077,0.076,0.05,0,0,0.05,0.0,0,0.0,0,0,,0,0,3,838,12,1697,8,175,4,1123,18.75,15.0,0.2,0.1,0.1,4.4449,15.2
6663,6665,1,1,2,1.0,-22.357,0.1759,0.078,0.096,0.04,0,0,0.04,0.0,0,0.0,0,0,,0,0,3,20,12,34,7,2,2,7,21.18,18.0,0.2,0.1,0.1,5.45,19.2
6675,6677,1,1,2,1.0,-23.178,0.2578,0.046,0.047,0.02,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.4
6678,6680,1,1,2,1.0,-15.306,0.0769,0.033,0.013999999999999999,0.0,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,135,12,226,7,33,4,97,3.37,2.7,0.2,0.1,0.1,4.14611,2.8
6688,6690,1,1,2,1.0,-14.954,0.5065,0.192,0.062,0.06,0,0,0.06,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.4
6694,6696,1,1,2,1.0,-16.031,0.2588,0.013999999999999999,0.027000000000000003,0.0,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,136,12,227,7,33,4,97,6.74,5.4,0.1,0.05,0.05,8.29222,5.4
6698,6700,1,1,2,1.0,-23.555999999999997,0.1019,0.011000000000000001,0.01,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,125,12,208,7,21,0,0,3.126,2.0,0.1,0.05,0.05,3.16,2.0
6712,6714,1,1,2,1.0,-12.876,0.1199,0.3,0.7,0.18051,0,0,1.2,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
6716,6718,1,1,2,1.0,-19.963,0.06,0.016,0.013999999999999999,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,135,12,226,7,33,4,97,3.37,2.7,0.2,0.1,0.1,4.14611,2.8
6723,6725,1,1,2,1.0,-18.965999999999998,0.2678,0.037000000000000005,0.038,0.0,0,0,0.02,0.0,0,0.0,0,0,,0,0,3,124,12,1702,7,71,4,1125,8.75,7.0,0.2,0.1,0.1,9.12992,7.6
6736,6738,1,1,2,1.0,-25.034000000000002,0.2398,0.059000000000000004,0.012,0.01,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,125,12,208,7,21,0,0,3.126,2.0,0.1,0.05,0.05,3.16,2.4
6754,6756,1,1,2,1.0,-15.607000000000001,0.1969,0.055,0.069,0.0,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,185,12,314,7,1,2,58,15.625,12.5,0.2,0.1,0.1,5.1,13.8
6756,6758,1,1,2,1.0,-19.311,0.040999999999999995,0.018000000000000002,0.011000000000000001,0.0,0,0,0.01,0.0,0,0.0,0,0,,0,0,3,125,12,208,7,21,0,0,3.126,2.0,0.1,0.05,0.05,3.16,2.2
